timestamp,strategy,regime,fair_price,best_bid,best_ask,recent_volatility,inventory,cash,pnl,bid_depth,ask_depth
861,FixedSpread,BuyPressure,102.491590,102.439233,102.539233,0.007763,-132,13404.244850,-124.645085,2548,10
862,FixedSpread,BuyPressure,102.489220,102.439233,102.506920,0.007439,-132,13404.244850,-124.332200,2548,14
863,FixedSpread,BuyPressure,102.473042,102.406993,102.506920,0.007964,-122,12379.852521,-121.858587,2528,14
864,FixedSpread,BuyPressure,102.471097,102.406993,102.506920,0.007602,-122,12379.852521,-121.621312,2548,14
865,FixedSpread,BuyPressure,102.461322,102.360494,102.506920,0.007733,-122,12379.852521,-120.428750,2533,14
866,FixedSpread,BuyPressure,102.453663,102.360494,102.506920,0.007728,-122,12379.852521,-119.494329,2527,14
867,FixedSpread,BuyPressure,102.469420,102.360494,102.539233,0.008210,-122,12379.852521,-121.416666,2527,10
868,FixedSpread,BuyPressure,102.455325,102.351555,102.539233,0.008563,-122,12379.852521,-119.697178,2510,10
869,FixedSpread,BuyPressure,102.457560,102.351555,102.539233,0.008183,-122,12379.852521,-119.969828,2510,16
870,FixedSpread,BuyPressure,102.472475,102.422475,102.522475,0.008587,-132,13405.244850,-121.121807,2520,12
871,FixedSpread,BuyPressure,102.485677,102.422475,nan,0.008864,-142,14430.469597,-122.496594,2520,0
872,FixedSpread,BuyPressure,102.481034,102.422475,102.626952,0.008611,-142,14430.469597,-121.837293,2520,15
873,FixedSpread,BuyPressure,102.468778,102.422475,102.626952,0.008830,-133,13508.667325,-119.680172,2511,15
874,FixedSpread,BuyPressure,102.452028,102.338569,102.626952,0.009305,-132,13406.244850,-117.422834,2500,15
875,FixedSpread,BuyPressure,102.448805,102.338569,102.626952,0.008940,-132,13406.244850,-116.997410,2515,15
876,FixedSpread,BuyPressure,102.465115,102.338569,102.626952,0.009382,-132,13406.244850,-119.150369,2515,13
877,FixedSpread,BuyPressure,102.475914,102.338569,nan,0.009467,-132,13406.244850,-120.575826,2515,0
878,FixedSpread,BuyPressure,102.479912,102.338569,102.551343,0.009139,-132,13406.244850,-121.103589,2515,3
879,FixedSpread,BuyPressure,102.478132,102.467676,102.551343,0.008698,-132,13406.244850,-120.868544,2534,3
880,FixedSpread,BuyPressure,102.486857,102.467676,102.536857,0.008699,-132,13406.244850,-122.020248,2544,10
881,FixedSpread,BuyPressure,102.499441,102.467676,nan,0.008932,-142,14431.613418,-123.307212,2544,0
882,FixedSpread,BuyPressure,102.500390,102.467676,nan,0.008453,-142,14431.613418,-123.441934,2559,0
883,FixedSpread,BuyPressure,102.501135,102.467676,nan,0.007991,-142,14431.613418,-123.547773,2576,0
884,FixedSpread,BuyPressure,102.508832,102.467676,nan,0.007973,-142,14431.613418,-124.640777,2576,0
885,FixedSpread,BuyPressure,102.498599,102.467676,nan,0.008109,-142,14431.613418,-123.187691,2570,0
886,FixedSpread,BuyPressure,102.496038,102.467676,102.517469,0.007776,-142,14431.613418,-122.824043,2570,1
887,FixedSpread,BuyPressure,102.483020,102.467676,102.517469,0.008090,-142,14431.613418,-120.975423,2559,1
888,FixedSpread,BuyPressure,102.471077,102.391808,102.517469,0.008322,-132,13407.244850,-118.937297,2546,1
889,FixedSpread,BuyPressure,102.461212,102.391808,102.517469,0.008414,-132,13407.244850,-117.635102,2541,1
890,FixedSpread,BuyPressure,102.463269,102.413269,102.513269,0.008033,-132,13407.244850,-117.906640,2564,11
891,FixedSpread,BuyPressure,102.460654,102.413269,102.513269,0.007708,-132,13407.244850,-117.561493,2573,11
892,FixedSpread,BuyPressure,102.471601,102.413269,102.513269,0.007902,-136,13817.297925,-118.839868,2573,7
893,FixedSpread,BuyPressure,102.467356,102.413269,102.513269,0.007683,-136,13817.297925,-118.262483,2573,23
894,FixedSpread,BuyPressure,102.454698,102.391808,102.513269,0.007981,-126,12793.165237,-116.126653,2562,23
895,FixedSpread,BuyPressure,102.457337,102.391808,102.513269,0.007661,-126,12793.165237,-116.459216,2573,23
896,FixedSpread,BuyPressure,102.468583,102.391808,102.513269,0.007876,-131,13305.731581,-117.652765,2573,18
897,FixedSpread,BuyPressure,102.466913,102.391808,102.513269,0.007504,-131,13305.731581,-117.433958,2587,18
898,FixedSpread,BuyPressure,102.474203,102.391808,102.613160,0.007491,-132,13408.244850,-118.349994,2587,13
899,FixedSpread,BuyPressure,102.470928,102.423576,102.613160,0.007238,-132,13408.244850,-117.917631,2590,13
900,FixedSpread,BuyPressure,102.456537,102.406537,102.506537,0.007667,-132,13408.244850,-116.018071,2590,23
901,FixedSpread,BuyPressure,102.444859,102.364439,102.506537,0.007908,-122,12384.179477,-114.093262,2577,23
902,FixedSpread,BuyPressure,102.461324,102.364439,102.613160,0.008421,-132,13409.244850,-115.649969,2577,4
903,FixedSpread,BuyPressure,102.473073,102.364439,nan,0.008621,-132,13409.244850,-117.200813,2577,0
904,FixedSpread,BuyPressure,102.469046,102.364439,nan,0.008345,-132,13409.244850,-116.669280,2582,0
905,FixedSpread,BuyPressure,102.472655,102.364439,102.507591,0.008061,-132,13409.244850,-117.145546,2582,10
906,FixedSpread,BuyPressure,102.462718,102.364439,102.507591,0.008174,-132,13409.244850,-115.833861,2570,10
907,FixedSpread,BuyPressure,102.479311,102.364439,nan,0.008679,-132,13409.244850,-118.024255,2570,0
908,FixedSpread,BuyPressure,102.478847,102.364439,nan,0.008186,-132,13409.244850,-117.962985,2580,0
909,FixedSpread,BuyPressure,102.475653,102.364439,102.630512,0.007886,-132,13409.244850,-117.541323,2580,12
910,FixedSpread,BuyPressure,102.477448,102.427448,102.527448,0.007521,-132,13409.244850,-117.778291,2610,22
911,FixedSpread,BuyPressure,102.481080,102.427448,102.527448,0.007288,-132,13409.244850,-118.257715,2610,24
912,FixedSpread,BuyPressure,102.478223,102.427448,102.527448,0.007022,-132,13409.244850,-117.880593,2615,24
913,FixedSpread,BuyPressure,102.493966,102.427448,102.527448,0.007545,-141,14331.991882,-119.657292,2615,15
914,FixedSpread,BuyPressure,102.509138,102.427448,nan,0.008003,-142,14434.519330,-121.778333,2615,0
915,FixedSpread,BuyPressure,102.516216,102.427448,nan,0.007947,-142,14434.519330,-122.783336,2615,0
916,FixedSpread,BuyPressure,102.515276,102.427448,nan,0.007527,-142,14434.519330,-122.649869,2630,0
917,FixedSpread,BuyPressure,102.515259,102.427448,102.667194,0.007076,-142,14434.519330,-122.647383,2630,4
918,FixedSpread,BuyPressure,102.499508,102.427448,102.667194,0.007597,-133,13512.672298,-119.762233,2621,4
919,FixedSpread,BuyPressure,102.499637,102.427448,102.568435,0.007149,-133,13512.672298,-119.779456,2621,21
920,FixedSpread,BuyPressure,102.489375,102.439375,102.539375,0.007335,-132,13410.244850,-118.352625,2620,31
921,FixedSpread,BuyPressure,102.506063,102.439375,102.568435,0.007897,-142,14435.638598,-120.222319,2620,20
922,FixedSpread,BuyPressure,102.490645,102.416274,102.568435,0.008348,-132,13411.244850,-117.520287,2610,20
923,FixedSpread,BuyPressure,102.504240,102.416274,102.568435,0.008663,-132,13411.244850,-119.314807,2610,17
924,FixedSpread,BuyPressure,102.517951,102.416274,nan,0.008966,-132,13411.244850,-121.124727,2610,0
925,FixedSpread,BuyPressure,102.510781,102.377510,nan,0.008858,-132,13411.244850,-120.178294,2604,0
926,FixedSpread,BuyPressure,102.506119,102.424970,nan,0.008606,-132,13411.244850,-119.562908,2605,0
927,FixedSpread,BuyPressure,102.515644,102.424970,nan,0.008661,-132,13411.244850,-120.820127,2605,0
928,FixedSpread,BuyPressure,102.512340,102.424970,nan,0.008340,-132,13411.244850,-120.384081,2610,0
