timestamp,strategy,regime,fair_price,best_bid,best_ask,recent_volatility,inventory,cash,pnl,bid_depth,ask_depth
1267,FixedSpread,SellPressure,96.867271,nan,96.917474,0.008570,145,-14184.304360,-138.550017,0,3015
1268,FixedSpread,SellPressure,96.869628,nan,96.917474,0.008197,145,-14184.304360,-138.208287,0,3034
1269,FixedSpread,SellPressure,96.883989,nan,96.917474,0.008567,145,-14184.304360,-136.125936,0,3027
1270,FixedSpread,SellPressure,96.874360,96.824360,96.917474,0.008631,145,-14184.304360,-137.522188,10,3037
1271,FixedSpread,SellPressure,96.883030,96.824360,96.917474,0.008633,145,-14184.304360,-136.265071,10,3036
1272,FixedSpread,SellPressure,96.871453,nan,96.917474,0.008810,155,-15152.547958,-137.472781,0,3036
1273,FixedSpread,SellPressure,96.872921,nan,96.882052,0.008369,155,-15152.547958,-137.245206,0,3046
1274,FixedSpread,SellPressure,96.872850,nan,96.882052,0.007871,155,-15152.547958,-137.256177,0,3065
1275,FixedSpread,SellPressure,96.880904,nan,96.924360,0.007882,149,-14571.001799,-135.747063,0,3045
1276,FixedSpread,SellPressure,96.878337,nan,96.924360,0.007563,149,-14571.001799,-136.129652,0,3050
1277,FixedSpread,SellPressure,96.862185,nan,96.924360,0.008079,149,-14571.001799,-138.536308,0,3050
1278,FixedSpread,SellPressure,96.850476,nan,96.924360,0.008297,149,-14571.001799,-140.280853,0,3050
1279,FixedSpread,SellPressure,96.839374,nan,96.924360,0.008465,149,-14571.001799,-141.935026,0,3050
1280,FixedSpread,SellPressure,96.829344,96.779344,96.879344,0.008559,149,-14571.001799,-143.429583,10,3060
1281,FixedSpread,SellPressure,96.820573,nan,96.879344,0.008571,159,-15538.795236,-144.324097,0,3060
1282,FixedSpread,SellPressure,96.810331,nan,96.879344,0.008672,159,-15538.795236,-145.952629,0,3060
1283,FixedSpread,SellPressure,96.795700,nan,96.879344,0.009029,159,-15538.795236,-148.278919,0,3060
1284,FixedSpread,SellPressure,96.805895,nan,96.924360,0.009099,147,-14376.153079,-145.686455,0,3048
1285,FixedSpread,SellPressure,96.803648,nan,96.924360,0.008688,147,-14376.153079,-146.016896,0,3065
1286,FixedSpread,SellPressure,96.813801,nan,96.924385,0.008776,145,-14182.304360,-144.303163,0,3059
1287,FixedSpread,SellPressure,96.815541,nan,96.915176,0.008354,145,-14182.304360,-144.050869,0,3062
1288,FixedSpread,SellPressure,96.818156,96.803368,96.915176,0.008010,145,-14182.304360,-143.671700,10,3062
1289,FixedSpread,SellPressure,96.807480,nan,96.915176,0.008170,145,-14182.304360,-145.219803,0,3062
1290,FixedSpread,SellPressure,96.815113,96.765113,96.865113,0.008137,145,-14182.304360,-144.113030,10,3069
1291,FixedSpread,SellPressure,96.798853,nan,96.865113,0.008625,155,-15149.955486,-146.133245,0,3069
1292,FixedSpread,SellPressure,96.796377,nan,96.865113,0.008256,155,-15149.955486,-146.517092,0,3075
1293,FixedSpread,SellPressure,96.782867,nan,96.865113,0.008571,155,-15149.955486,-148.611131,0,3075
1294,FixedSpread,SellPressure,96.773413,nan,96.865113,0.008624,155,-15149.955486,-150.076471,0,3075
1295,FixedSpread,SellPressure,96.789877,nan,96.865528,0.009094,145,-14181.304360,-146.772133,0,3063
1296,FixedSpread,SellPressure,96.792965,nan,96.865528,0.008734,145,-14181.304360,-146.324422,0,3067
1297,FixedSpread,SellPressure,96.796598,nan,96.865528,0.008428,145,-14181.304360,-145.797668,0,3079
1298,FixedSpread,SellPressure,96.781234,nan,96.865528,0.008844,145,-14181.304360,-148.025427,0,3079
1299,FixedSpread,SellPressure,96.776749,nan,96.865528,0.008583,145,-14181.304360,-148.675776,0,3086
1300,FixedSpread,SellPressure,96.764114,96.714114,96.814114,0.008826,145,-14181.304360,-150.507772,10,3096
1301,FixedSpread,SellPressure,96.756791,96.714114,96.814114,0.008736,148,-14471.446703,-151.441683,7,3096
1302,FixedSpread,SellPressure,96.751802,96.714114,96.814114,0.008511,148,-14471.446703,-152.179965,7,3114
1303,FixedSpread,SellPressure,96.767887,96.714114,96.879584,0.008965,138,-13503.305559,-149.337138,7,3096
1304,FixedSpread,SellPressure,96.775092,96.714114,96.893202,0.008860,138,-13503.305559,-148.342842,7,3080
1305,FixedSpread,SellPressure,96.787106,96.714114,96.893202,0.009049,138,-13503.305559,-146.684995,7,3074
1306,FixedSpread,SellPressure,96.775702,96.714114,96.893202,0.009190,142,-13890.162017,-148.012370,3,3074
1307,FixedSpread,SellPressure,96.779186,96.714114,96.793727,0.008848,142,-13890.162017,-147.517574,3,3089
1308,FixedSpread,SellPressure,96.781245,96.714114,96.793727,0.008440,142,-13890.162017,-147.225203,3,3103
1309,FixedSpread,SellPressure,96.781576,96.714114,96.793727,0.007954,142,-13890.162017,-147.178198,18,3103
1310,FixedSpread,SellPressure,96.786161,96.736161,96.793727,0.007752,142,-13890.162017,-146.527089,28,3133
1311,FixedSpread,SellPressure,96.771441,96.736161,96.793727,0.008170,143,-13986.898178,-148.582149,27,3133
1312,FixedSpread,SellPressure,96.784308,96.736161,96.793727,0.008452,143,-13986.898178,-146.742160,27,3121
1313,FixedSpread,SellPressure,96.782200,96.736161,96.793727,0.008071,143,-13986.898178,-147.043576,27,3140
1314,FixedSpread,SellPressure,96.791998,96.736161,96.836161,0.008175,143,-13986.898178,-145.642432,27,3137
1315,FixedSpread,SellPressure,96.791477,96.736161,96.836161,0.007715,143,-13986.898178,-145.716926,27,3156
1316,FixedSpread,SellPressure,96.803357,96.736161,96.836161,0.007965,137,-13405.881209,-143.821242,27,3150
1317,FixedSpread,SellPressure,96.787448,96.649418,96.836161,0.008442,149,-14566.649006,-145.319239,14,3150
1318,FixedSpread,SellPressure,96.784421,96.649418,96.836161,0.008117,149,-14566.649006,-145.770241,14,3153
1319,FixedSpread,SellPressure,96.786473,96.649418,96.831914,0.007753,149,-14566.649006,-145.464574,14,3173
1320,FixedSpread,SellPressure,96.769483,96.719483,96.819483,0.008307,149,-14566.649006,-147.996102,10,3183
1321,FixedSpread,SellPressure,96.782151,96.719483,96.819483,0.008569,147,-14373.010041,-146.033864,10,3181
1322,FixedSpread,SellPressure,96.789236,96.719483,96.831914,0.008480,139,-13598.454180,-144.750316,10,3162
1323,FixedSpread,SellPressure,96.776756,nan,96.831914,0.008720,149,-14565.649006,-145.912369,0,3162
1324,FixedSpread,SellPressure,96.780400,nan,96.831914,0.008415,149,-14565.649006,-145.369437,0,3176
1325,FixedSpread,SellPressure,96.769754,nan,96.831914,0.008549,149,-14565.649006,-146.955652,0,3176
1326,FixedSpread,SellPressure,96.766792,nan,96.814093,0.008214,149,-14565.649006,-147.396973,0,3193
1327,FixedSpread,SellPressure,96.764064,96.745930,96.814093,0.007885,149,-14565.649006,-147.803461,14,3193
1328,FixedSpread,SellPressure,96.753631,96.745930,96.814093,0.008038,149,-14565.649006,-149.357957,7,3193
1329,FixedSpread,SellPressure,96.765471,96.745930,96.814093,0.008266,149,-14565.649006,-147.593878,7,3182
1330,FixedSpread,SellPressure,96.762610,96.745930,96.812610,0.007942,149,-14565.649006,-148.020115,17,3207
1331,FixedSpread,SellPressure,96.759293,96.745930,96.800156,0.007664,149,-14565.649006,-148.514300,17,3215
1332,FixedSpread,SellPressure,96.763478,96.745930,96.800156,0.007455,149,-14565.649006,-147.890778,17,3220
1333,FixedSpread,SellPressure,96.775795,96.745930,96.814093,0.007747,139,-13597.522906,-145.687355,17,3202
1334,FixedSpread,SellPressure,96.780079,96.745930,96.814093,0.007539,139,-13597.522906,-145.091964,27,3202
1335,FixedSpread,SellPressure,96.784973,96.745930,96.814093,0.007380,139,-13597.522906,-144.411696,27,3213
1336,FixedSpread,SellPressure,96.785751,96.745930,96.814093,0.006984,139,-13597.522906,-144.303547,27,3225
1337,FixedSpread,SellPressure,96.793075,96.745930,96.814093,0.007005,139,-13597.522906,-143.285467,27,3222
1338,FixedSpread,SellPressure,96.804821,96.745930,96.831914,0.007289,139,-13597.522906,-141.652809,27,3215
1339,FixedSpread,SellPressure,96.816339,96.745930,96.839566,0.007543,135,-13210.178260,-139.972517,27,3198
1340,FixedSpread,SellPressure,96.813630,96.763630,96.839566,0.007253,135,-13210.178260,-140.338149,37,3225
1341,FixedSpread,SellPressure,96.812191,96.763630,96.839566,0.006904,135,-13210.178260,-140.532420,37,3226
1342,FixedSpread,SellPressure,96.803435,96.763630,96.839566,0.007015,143,-13984.287303,-141.396078,29,3226
1343,FixedSpread,SellPressure,96.787630,96.745930,96.839566,0.007543,145,-14177.814564,-143.608270,27,3226
1344,FixedSpread,SellPressure,96.778326,96.712610,96.839566,0.007648,147,-14371.239784,-144.825867,18,3226
1345,FixedSpread,SellPressure,96.769315,nan,96.839566,0.007730,155,-15144.940664,-145.696888,0,3226
1346,FixedSpread,SellPressure,96.765666,nan,96.825883,0.007485,155,-15144.940664,-146.262476,0,3229
1347,FixedSpread,SellPressure,96.766363,nan,96.825883,0.007078,155,-15144.940664,-146.154379,0,3243
1348,FixedSpread,SellPressure,96.752864,nan,96.825883,0.007463,155,-15144.940664,-148.246770,0,3243
1349,FixedSpread,SellPressure,96.754971,96.560499,96.825883,0.007142,155,-15144.940664,-147.920168,18,3243
1350,FixedSpread,SellPressure,96.746325,96.696325,96.796325,0.007232,155,-15144.940664,-149.260232,14,3253
1351,FixedSpread,SellPressure,96.741360,96.696325,96.796325,0.007096,155,-15144.940664,-150.029920,14,3266
1352,FixedSpread,SellPressure,96.730856,96.560499,96.796325,0.007301,165,-16111.903918,-151.312754,1,3266
1353,FixedSpread,SellPressure,96.722375,nan,96.796325,0.007371,165,-16111.903918,-152.712120,0,3266
1354,FixedSpread,SellPressure,96.713783,nan,96.796325,0.007445,165,-16111.903918,-154.129731,0,3266
1355,FixedSpread,SellPressure,96.697850,nan,96.796325,0.007954,165,-16111.903918,-156.758639,0,3266
1356,FixedSpread,SellPressure,96.705818,nan,96.796325,0.007955,164,-16015.107593,-155.353421,0,3265
1357,FixedSpread,SellPressure,96.715215,nan,96.807258,0.008041,155,-15143.940664,-153.082264,0,3245
1358,FixedSpread,SellPressure,96.711950,96.671448,96.807258,0.007755,155,-15143.940664,-153.588370,11,3245
1359,FixedSpread,SellPressure,96.696738,nan,96.807258,0.008202,155,-15143.940664,-155.946346,0,3245
1360,FixedSpread,SellPressure,96.707189,96.657189,96.757189,0.008337,155,-15143.940664,-154.326309,10,3242
1361,FixedSpread,SellPressure,96.714745,96.657189,96.757189,0.008290,150,-14660.154717,-152.942925,10,3237
1362,FixedSpread,SellPressure,96.700644,nan,96.757189,0.008639,160,-15626.726611,-154.623530,0,3237
1363,FixedSpread,SellPressure,96.688760,nan,96.757189,0.008834,160,-15626.726611,-156.525015,0,3237
1364,FixedSpread,SellPressure,96.674126,nan,96.757189,0.009182,160,-15626.726611,-158.866417,0,3237
1365,FixedSpread,SellPressure,96.683221,nan,96.850787,0.009176,155,-15142.940664,-157.041334,0,3224
1366,FixedSpread,SellPressure,96.672705,nan,96.850787,0.009257,155,-15142.940664,-158.671409,0,3224
1367,FixedSpread,SellPressure,96.664953,nan,96.850787,0.009167,155,-15142.940664,-159.872949,0,3224
1368,FixedSpread,SellPressure,96.654321,nan,96.850787,0.009255,155,-15142.940664,-161.520903,0,3224
1369,FixedSpread,SellPressure,96.640865,nan,96.850787,0.009507,155,-15142.940664,-163.606632,0,3224
1370,FixedSpread,SellPressure,96.655592,96.605592,96.705592,0.009820,155,-15142.940664,-161.323881,10,3233
1371,FixedSpread,SellPressure,96.644527,nan,96.705592,0.009895,165,-16108.996586,-162.649679,0,3233
1372,FixedSpread,SellPressure,96.629502,nan,96.705592,0.010202,165,-16108.996586,-165.128818,0,3233
1373,FixedSpread,SellPressure,96.644444,nan,96.850787,0.010487,155,-15141.940664,-162.051846,0,3223
1374,FixedSpread,SellPressure,96.636442,nan,96.850787,0.010338,155,-15141.940664,-163.292206,0,3223
1375,FixedSpread,SellPressure,96.636521,nan,96.807642,0.009722,155,-15141.940664,-163.279876,0,3243
1376,FixedSpread,SellPressure,96.628349,nan,96.807642,0.009629,155,-15141.940664,-164.546539,0,3243
1377,FixedSpread,SellPressure,96.614223,nan,96.807642,0.009899,155,-15141.940664,-166.736086,0,3243
1378,FixedSpread,SellPressure,96.606798,nan,96.807642,0.009751,155,-15141.940664,-167.886961,0,3243
1379,FixedSpread,SellPressure,96.609485,96.596127,96.807642,0.009327,155,-15141.940664,-167.470461,3,3243
1380,FixedSpread,SellPressure,96.613917,96.596127,96.663917,0.009033,155,-15141.940664,-166.783473,13,3262
1381,FixedSpread,SellPressure,96.613152,96.596127,96.663917,0.008537,155,-15141.940664,-166.902090,13,3271
1382,FixedSpread,SellPressure,96.596306,96.563917,96.663917,0.009036,156,-15238.504582,-169.480902,9,3271
1383,FixedSpread,SellPressure,96.596553,96.563917,96.663917,0.008508,156,-15238.504582,-169.442276,9,3280
1384,FixedSpread,SellPressure,96.596239,96.563917,96.663917,0.008017,156,-15238.504582,-169.491251,9,3296
1385,FixedSpread,SellPressure,96.600867,96.563917,96.663917,0.007813,156,-15238.504582,-168.769303,9,3315
1386,FixedSpread,SellPressure,96.612027,96.563917,96.667058,0.008014,146,-14271.865408,-166.509504,9,3301
1387,FixedSpread,SellPressure,96.599960,nan,96.667058,0.008257,155,-15140.940664,-167.946849,0,3301
1388,FixedSpread,SellPressure,96.597220,nan,96.667058,0.007926,155,-15140.940664,-168.371554,0,3303
1389,FixedSpread,SellPressure,96.583702,nan,96.667058,0.008262,155,-15140.940664,-170.466792,0,3303
1390,FixedSpread,SellPressure,96.582536,96.532536,96.632536,0.007836,155,-15140.940664,-170.647594,22,3313
1391,FixedSpread,SellPressure,96.565604,96.532536,96.632536,0.008382,161,-15720.135880,-173.073592,16,3313
1392,FixedSpread,SellPressure,96.555284,96.412917,96.632536,0.008498,165,-16106.266024,-174.644189,9,3313
1393,FixedSpread,SellPressure,96.543754,96.412917,96.632536,0.008680,165,-16106.266024,-176.546607,5,3313
1394,FixedSpread,SellPressure,96.539091,96.412917,96.632536,0.008439,165,-16106.266024,-177.316051,5,3332
1395,FixedSpread,SellPressure,96.541986,96.412917,96.632536,0.008106,165,-16106.266024,-176.838257,5,3344
1396,FixedSpread,SellPressure,96.538544,96.522349,96.632536,0.007827,165,-16106.266024,-177.406189,16,3344
1397,FixedSpread,SellPressure,96.539272,96.522349,96.632536,0.007401,165,-16106.266024,-177.286086,16,3355
1398,FixedSpread,SellPressure,96.527905,nan,96.632536,0.007639,165,-16106.266024,-179.161752,0,3355
1399,FixedSpread,SellPressure,96.513410,nan,96.632536,0.008050,165,-16106.266024,-181.553365,0,3355
1400,FixedSpread,SellPressure,96.524703,96.474703,96.574703,0.008245,155,-15139.940664,-178.611700,10,3349
1401,FixedSpread,SellPressure,96.528694,96.474703,96.574703,0.007989,155,-15139.940664,-177.993063,21,3349
1402,FixedSpread,SellPressure,96.520972,96.474703,96.574703,0.007973,159,-15525.839476,-179.004889,17,3349
1403,FixedSpread,SellPressure,96.509235,96.329366,96.574703,0.008199,165,-16104.687694,-180.663907,3,3349
1404,FixedSpread,SellPressure,96.510788,96.329366,96.529436,0.007800,165,-16104.687694,-180.407618,3,3364
1405,FixedSpread,SellPressure,96.511862,96.329366,96.529436,0.007397,165,-16104.687694,-180.230439,3,3381
1406,FixedSpread,SellPressure,96.494957,nan,96.529436,0.007967,165,-16104.687694,-183.019713,0,3381
1407,FixedSpread,SellPressure,96.486611,nan,96.529436,0.007990,165,-16104.687694,-184.396843,0,3381
1408,FixedSpread,SellPressure,96.482997,nan,96.507594,0.007727,165,-16104.687694,-184.993213,0,3395
1409,FixedSpread,SellPressure,96.473450,nan,96.507594,0.007837,165,-16104.687694,-186.568519,0,3395
1410,FixedSpread,SellPressure,96.460712,96.410712,96.507594,0.008131,165,-16104.687694,-188.670255,10,3405
1411,FixedSpread,SellPressure,96.463519,96.410712,96.507594,0.007811,165,-16104.687694,-188.206993,10,3424
1412,FixedSpread,SellPressure,96.448684,96.410712,96.507594,0.008233,168,-16393.919829,-190.540876,7,3424
1413,FixedSpread,SellPressure,96.444148,96.410712,96.507594,0.008011,168,-16393.919829,-191.303015,7,3444
1414,FixedSpread,SellPressure,96.442086,96.410712,96.507594,0.007654,168,-16393.919829,-191.649437,7,3462
1415,FixedSpread,SellPressure,96.431404,nan,96.507594,0.007836,175,-17068.794812,-193.299061,0,3462
1416,FixedSpread,SellPressure,96.416677,nan,96.507594,0.008249,175,-17068.794812,-195.876320,0,3462
1417,FixedSpread,SellPressure,96.429531,nan,96.507594,0.008525,175,-17068.794812,-193.626825,0,3454
1418,FixedSpread,SellPressure,96.428721,nan,96.450447,0.008063,175,-17068.794812,-193.768723,0,3468
1419,FixedSpread,SellPressure,96.428497,96.253568,96.450447,0.007592,175,-17068.794812,-193.807812,11,3468
1420,FixedSpread,SellPressure,96.421092,96.371092,96.450447,0.007581,175,-17068.794812,-195.103717,10,3478
1421,FixedSpread,SellPressure,96.409398,nan,96.450447,0.007828,185,-18032.505731,-196.767077,0,3478
1422,FixedSpread,SellPressure,96.401730,nan,96.450447,0.007818,185,-18032.505731,-198.185650,0,3478
1423,FixedSpread,SellPressure,96.392177,nan,96.450447,0.007922,185,-18032.505731,-199.952895,0,3478
1424,FixedSpread,SellPressure,96.400434,nan,96.450447,0.007942,185,-18032.505731,-198.425528,0,3472
1425,FixedSpread,SellPressure,96.388324,nan,96.450447,0.008192,185,-18032.505731,-200.665866,0,3472
1426,FixedSpread,SellPressure,96.374269,nan,96.450447,0.008544,185,-18032.505731,-203.265965,0,3472
1427,FixedSpread,SellPressure,96.359943,nan,96.450447,0.008891,185,-18032.505731,-205.916315,0,3472
